marca,modelo,version,motor,nafta,precio,moneda,anio,kms,awd,manual,id ml,link
kia,sorento,2.2 Crdi Gt-line Ex 4x4,2199 cc,0,39900,USD,2018,87000 km,1,0,MLA1361127781,https://auto.mercadolibre.com.ar/MLA-1361127781-kia-sorento-2018-22-crdi-gt-line-ex-4x4-_JM
kia,sorento,2.2 Crdi Ex At 4x2,2.2 L,0,48000,USD,2019,27517 km,0,0,MLA1420409800,https://auto.mercadolibre.com.ar/MLA-1420409800-kia-sorento-crdi-4x2-at-ano-2019-usadosvremy-_JM
kia,sorento,Jetour x70 at 7pas,2.2 L,1,15400000,ARS,2023,0 km,0,0,MLA1377142194,https://auto.mercadolibre.com.ar/MLA-1377142194-kia-sorento-jetour-x70-at-7pas-_JM
kia,sorento,Jetour x70 at 7pas,2.2 L,1,550000,ARS,2014,0 km,0,0,MLA1105886857,https://vehiculo.mercadolibre.com.ar/MLA-1105886857-carroceria-paquetera-con-buche-5x190x190-para-kia-_JM
kia,sorento,2.4 Ex 4x2 6at,2349 cc,1,6200000,ARS,2013,110000 km,0,0,MLA1428221586,https://auto.mercadolibre.com.ar/MLA-1428221586-kia-_JM
kia,sorento,2.4 Ex 4x2 6at,2349 cc,1,9600000,ARS,2014,120000 km,0,1,MLA1373132233,https://vehiculo.mercadolibre.com.ar/MLA-1373132233-kia-k-2500-_JM
kia,sorento,2.4 Ex 4x2 6at,2349 cc,1,6800000,ARS,2014,59000 km,0,1,MLA1429088148,https://vehiculo.mercadolibre.com.ar/MLA-1429088148-kia-k-2500-2014-vendo-o-permuto-por-camion-_JM
kia,sorento,1.4 Ex 109cv 4at,1.4 L,1,10000,USD,2014,63000 km,0,0,MLA1429399442,https://auto.mercadolibre.com.ar/MLA-1429399442-kia-rio-14-ex-5-ptas-at-nafta-2014-_JM
kia,sorento,2.4 Ex 4x2 6at,2.4 L,1,12300,USD,2013,174000 km,0,0,MLA1373548903,https://auto.mercadolibre.com.ar/MLA-1373548903-kia-sorento-24-ex-4x2-6at-precio-final-_JM
kia,sorento,1.4 Ex 109cv 4at,1.4 L,1,10500,USD,2014,76400 km,0,0,MLA1419951192,https://auto.mercadolibre.com.ar/MLA-1419951192-kia-rio-2014-14-ex-109cv-4at-_JM
kia,sorento,2.0 Ex 4wd 163cv 6at,1998 cc,1,14900,USD,2014,160000 km,1,0,MLA1373032625,https://auto.mercadolibre.com.ar/MLA-1373032625-kia-sportage-2014-20-ex-4wd-163cv-6at-fb1-_JM
kia,sorento,1.2 Ex 85cv 4at,1.2 L,1,3750000,ARS,2014,126000 km,0,0,MLA1434758726,https://auto.mercadolibre.com.ar/MLA-1434758726-kia-picanto-2014-12-ex-85cv-4at-_JM
kia,sorento,1.6 Ex At6,1.6 L,1,4700000,ARS,2014,170000 km,0,0,MLA1435239176,https://auto.mercadolibre.com.ar/MLA-1435239176-kia-cerato-2014-16-ex-at6-_JM
kia,sorento,1.4 Ex 109cv 4at,1396 cc,1,14500,USD,2014,82700 km,0,0,MLA1432771610,https://auto.mercadolibre.com.ar/MLA-1432771610-kia-rio-_JM
kia,sorento,2.5 Aa Caja Nacional,2.5 L,0,5500000,ARS,2014,275000 km,0,1,MLA1438352384,https://auto.mercadolibre.com.ar/MLA-1438352384-kia-207-k2500-_JM
kia,sorento,1.6 Ex 132cv 6at,1591 cc,1,4500000,ARS,2014,120000 km,0,0,MLA1374129175,https://auto.mercadolibre.com.ar/MLA-1374129175-kia-soul-2014-16-ex-132cv-6at-_JM
kia,sorento,2.5 Crdi Ex 4x4 170cv Tgv Esp,2497 cc,0,14500,USD,2009,207000 km,1,0,MLA1372078655,https://auto.mercadolibre.com.ar/MLA-1372078655-kia-sorento-2009-25-crdi-ex-4x4-170cv-tgv-esp-_JM
kia,sorento,1.4 Ex 109cv 4at,1.4 L,1,4500000,ARS,2014,92000 km,0,0,MLA1373363631,https://auto.mercadolibre.com.ar/MLA-1373363631-kia-rio-2014-14-ex-109cv-4at-_JM
kia,sorento,1.4 Ex 109cv 6mt,1.4 L,1,9500,USD,2014,95000 km,0,1,MLA1371317369,https://auto.mercadolibre.com.ar/MLA-1371317369-kia-rio-2014-14-ex-109cv-6mt-_JM
kia,sorento,1.6 Ex At6,1591 cc,1,6100000,ARS,2014,52000 km,0,0,MLA1373742397,https://auto.mercadolibre.com.ar/MLA-1373742397-kia-cerato-2014-16-ex-at6-_JM
kia,sorento,1.2 Ex 85cv 4at,1.2 L,1,4800000,ARS,2014,117000 km,0,0,MLA1374475081,https://auto.mercadolibre.com.ar/MLA-1374475081-kia-picanto-2014-12-ex-85cv-4at-_JM
kia,sorento,1.2 Ex 85cv 4at,1.2 L,1,20000,USD,2014,70000 km,0,1,MLA1374011761,https://vehiculo.mercadolibre.com.ar/MLA-1374011761-kia-k2500-_JM
kia,sorento,2.0 Ex 4wd 163cv 6at,2 L,1,24900,USD,2014,88000 km,1,0,MLA1429228756,https://auto.mercadolibre.com.ar/MLA-1429228756-kia-sportage-2014-20-ex-4wd-163cv-6at-_JM
