marca,modelo,version,motor,nafta,precio,moneda,anio,kms,awd,manual,id ml,link
volkswagen,golf,1.6 Trendline,1.6 L,1,5760000,ARS,2017,100000 km,0,1,MLA1432300770,https://auto.mercadolibre.com.ar/MLA-1432300770-volkswagen-golf-2017-16-trendline-_JM
volkswagen,golf,1.6 Trendline,1598 cc,1,13900,USD,2017,90000 km,0,1,MLA1432651966,https://auto.mercadolibre.com.ar/MLA-1432651966-volkswagen-golf-variant-2017-16-trendline-_JM
volkswagen,golf,1.4 Highline Tsi Dsg,1.4 L,1,8500000,ARS,2017,66700 km,0,0,MLA1371770243,https://auto.mercadolibre.com.ar/MLA-1371770243-volkswagen-golf-2017-14-highline-tsi-dsg-_JM
volkswagen,golf,2.0 Gti Tsi App Connect + Cuero,2 L,1,37000,USD,2017,97000 km,0,0,MLA1426991942,https://auto.mercadolibre.com.ar/MLA-1426991942-volkswagen-golf-2017-20-gti-tsi-app-connect-cuero-_JM
volkswagen,golf,1.4 Highline Tsi Dsg,1.4 L,1,15000,USD,2017,103000 km,0,0,MLA1425248448,https://auto.mercadolibre.com.ar/MLA-1425248448-volkswagen-golf-variant-14-dsg-_JM
volkswagen,golf,1.4 Highline Tsi Dsg,1.4 L,1,22000,USD,2017,49000 km,0,0,MLA1438639798,https://auto.mercadolibre.com.ar/MLA-1438639798-volkswagen-golf-2017-14-highline-tsi-dsg-_JM
volkswagen,golf,1.4 Comfortline Tsi,1395 cc,1,16500,USD,2017,111841 km,0,1,MLA1373263123,https://auto.mercadolibre.com.ar/MLA-1373263123-volkswagen-golf-2017-14-comfortline-tsi-_JM
volkswagen,golf,1.4 Comfortline Tsi Dsg,1.4 L,1,21900,USD,2017,39736 km,0,0,MLA1434791036,https://auto.mercadolibre.com.ar/MLA-1434791036-volkswagen-golf-14-comfortline-tsi-dsg-varios-opcionales-_JM
volkswagen,golf,1.4 Highline Tsi Dsg,1395 cc,1,23000,USD,2017,89000 km,0,0,MLA1428416574,https://auto.mercadolibre.com.ar/MLA-1428416574-volkswagen-golf-2017-14-highline-tsi-dsg-_JM
volkswagen,golf,1.4 Comfortline Tsi Dsg,1.4 L,1,15500,USD,2017,95000 km,0,0,MLA1437838154,https://auto.mercadolibre.com.ar/MLA-1437838154-volkswagen-golf-2017-14-comfortline-tsi-dsg-_JM
volkswagen,golf,1.4 Comfortline Tsi Dsg,1.4 L,1,15900,USD,2017,76000 km,0,0,MLA1371189141,https://auto.mercadolibre.com.ar/MLA-1371189141-volkswagen-golf-2017-14-comfortline-tsi-dsg-_JM
volkswagen,golf,2.0 Gti Tsi App Connect + Cuero,1395 cc,1,36500,USD,2017,23000 km,0,0,MLA1435671022,https://auto.mercadolibre.com.ar/MLA-1435671022-volkswagen-golf-2017-20-gti-tsi-app-connect-cuero-_JM
volkswagen,golf,1.4 Highline Tsi Dsg,1395 cc,1,22500,USD,2017,60000 km,0,0,MLA1434514400,https://auto.mercadolibre.com.ar/MLA-1434514400-volkswagen-golf-highline-_JM
volkswagen,golf,1.4 Comfortline Tsi Dsg,1.4 L,1,17000,USD,2017,96000 km,0,0,MLA1374752105,https://auto.mercadolibre.com.ar/MLA-1374752105-volkswagen-golf-2017-14-comfortline-tsi-dsg-_JM
volkswagen,golf,1.4 Comfortline Tsi,1395 cc,1,18500,USD,2017,65000 km,0,1,MLA1428236128,https://auto.mercadolibre.com.ar/MLA-1428236128-volkswagen-golf-2017-14-comfortline-tsi-_JM
volkswagen,golf,1.6 Trendline,1598 cc,1,12000,USD,2017,112000 km,0,1,MLA1436434420,https://auto.mercadolibre.com.ar/MLA-1436434420-volkswagen-golf-2017-16-trendline-_JM
volkswagen,golf,2.0 Gti Tsi App Connect,1395 cc,1,37000,USD,2017,47000 km,0,0,MLA1429819592,https://auto.mercadolibre.com.ar/MLA-1429819592-volkswagen-golf-2017-20-gti-tsi-app-connect-_JM
volkswagen,golf,2.0 Gti Tsi App Connect + Cuero,2 L,1,36000,USD,2017,45000 km,0,0,MLA1372507141,https://auto.mercadolibre.com.ar/MLA-1372507141-volkswagen-golf-2017-20-gti-tsi-app-connect-cuero-_JM
volkswagen,golf,1.4 Highline Tsi Dsg,1395 cc,1,37000,USD,2017,92000 km,0,0,MLA1437762238,https://auto.mercadolibre.com.ar/MLA-1437762238-volkswagen-golf-14-tfsi-highline-blindado-rb3-vidrios-agp-_JM
volkswagen,golf,1.4 Highline Tsi Dsg,1.4 L,1,20000,USD,2017,104025 km,0,0,MLA1436750986,https://auto.mercadolibre.com.ar/MLA-1436750986-volkswagen-golf-14-highline-tsi-dsg-_JM
volkswagen,golf,1.6 Trendline,1.6 L,1,15900,USD,2017,75000 km,0,1,MLA1372789391,https://auto.mercadolibre.com.ar/MLA-1372789391-volkswagen-golf-2017-16-trendline-_JM
volkswagen,golf,1.4 Comfortline Tsi Dsg,1395 cc,1,18500,USD,2017,60000 km,0,0,MLA1374198039,https://auto.mercadolibre.com.ar/MLA-1374198039-volkswagen-golf-2017-14-comfortline-tsi-dsg-_JM
volkswagen,golf,1.4 Highline Tsi Dsg,1.4 L,1,21500,USD,2017,125000 km,0,0,MLA1373419747,https://auto.mercadolibre.com.ar/MLA-1373419747-volkswagen-golf-14-highline-tsi-dsg-_JM
volkswagen,golf,1.6 Trendline,1.6 L,1,6000000,ARS,2017,103000 km,0,1,MLA1429249442,https://auto.mercadolibre.com.ar/MLA-1429249442-volkswagen-golf-16-trendline-2017-_JM
volkswagen,golf,1.4 Highline Tsi Dsg,1395 cc,1,22500,USD,2017,98570 km,0,0,MLA1429164116,https://auto.mercadolibre.com.ar/MLA-1429164116-volkswagen-golf-2017-14-highline-tsi-dsg-_JM
volkswagen,golf,1.4 Comfortline Tsi Dsg,1.4 L,1,16500,USD,2017,60000 km,0,0,MLA1438267686,https://auto.mercadolibre.com.ar/MLA-1438267686-volkswagen-golf-2017-14-comfortline-tsi-dsg-_JM
volkswagen,golf,2.0 Gti Tsi,2 L,1,37000,USD,2017,85000 km,0,0,MLA1426954262,https://auto.mercadolibre.com.ar/MLA-1426954262-volkswagen-golf-2017-20-gti-tsi-_JM
volkswagen,golf,1.4 Comfortline Tsi Dsg,1.4 L,1,7950000,ARS,2017,63000 km,0,0,MLA1435638352,https://auto.mercadolibre.com.ar/MLA-1435638352-volkswagen-golf-_JM
volkswagen,golf,1.6 Trendline,1598 cc,1,6950000,ARS,2017,59000 km,0,1,MLA1436751484,https://auto.mercadolibre.com.ar/MLA-1436751484-volkswagen-golf-16-trendline-2017-_JM
volkswagen,golf,1.6 Trendline,1.6 L,1,14500,USD,2017,84000 km,0,1,MLA1436847136,https://auto.mercadolibre.com.ar/MLA-1436847136-volkswagen-golf-2017-16-trendline-_JM
volkswagen,golf,1.4 Highline Tsi Dsg,1.4 L,1,19500,USD,2017,95000 km,0,0,MLA1373978275,https://auto.mercadolibre.com.ar/MLA-1373978275-volkswagen-golf-2017-14-highline-tsi-dsg-_JM
volkswagen,golf,1.4 Highline Tsi Dsg,1.4 L,1,21000,USD,2017,98000 km,0,0,MLA1373865075,https://auto.mercadolibre.com.ar/MLA-1373865075-volkswagen-golf-2017-14-highline-tsi-dsg-_JM
volkswagen,golf,1.4 Comfortline Tsi,1.4 L,1,18000,USD,2017,97500 km,0,1,MLA1430780462,https://auto.mercadolibre.com.ar/MLA-1430780462-volkswagen-golf-2017-14-comfortline-tsi-_JM
volkswagen,golf,1.4 Highline Tsi Dsg,1395 cc,1,20000,USD,2017,131000 km,0,0,MLA1429951986,https://auto.mercadolibre.com.ar/MLA-1429951986-volkswagen-golf-2017-14-highline-tsi-dsg-_JM
volkswagen,golf,1.6 Trendline,1.6 L,1,15000,USD,2017,41000 km,0,1,MLA1372078211,https://auto.mercadolibre.com.ar/MLA-1372078211-volkswagen-golf-16-trendline-_JM
volkswagen,golf,1.4 Comfortline Tsi Dsg,1395 cc,1,18200,USD,2017,58200 km,0,0,MLA1430259538,https://auto.mercadolibre.com.ar/MLA-1430259538-volkswagen-golf-2017-14-comfortline-tsi-dsg-_JM
volkswagen,golf,1.6 Trendline,1.6 L,1,5700000,ARS,2017,83000 km,0,1,MLA1431714560,https://auto.mercadolibre.com.ar/MLA-1431714560-volkswagen-golf-2017-16-trendline-_JM
volkswagen,golf,1.4 Comfortline Tsi Dsg,1395 cc,1,18000,USD,2017,84000 km,0,0,MLA1429309648,https://auto.mercadolibre.com.ar/MLA-1429309648-volkswagen-golf-comfortline-tsi-dsg-_JM
volkswagen,golf,1.6 Trendline,1.6 L,1,13300,USD,2017,81000 km,0,1,MLA1433492028,https://auto.mercadolibre.com.ar/MLA-1433492028-volkswagen-golf-2017-16-trendline-_JM
volkswagen,golf,1.4 Comfortline Tsi Dsg,1.4 L,1,9200000,ARS,2017,82000 km,0,0,MLA1438367258,https://auto.mercadolibre.com.ar/MLA-1438367258-volkswagen-golf-14-comfortline-tsi-dsg-dueno-_JM
